breakdown step partitionid runtime
InitialComputation 3 215 196857

InitialComputation 3 216 286037

InitialComputation 3 217 238102

InitialComputation 3 218 212027

InitialComputation 3 219 353796

InitialComputation 3 220 574802

InitialComputation 3 221 395217

InitialComputation 3 222 255075

InitialComputation 3 223 272452

InitialComputation 3 224 242034

InitialComputation 3 225 247813

InitialComputation 3 226 461085

InitialComputation 3 227 339924

InitialComputation 3 228 475222

InitialComputation 3 229 457893

InitialComputation 3 230 341560

InitialComputation 3 231 312789

InitialComputation 3 232 234693

InitialComputation 3 233 297923

InitialComputation 3 234 253650

InitialComputation 3 235 248327

InitialComputation 3 236 186536

InitialComputation 3 237 211419

InitialComputation 3 238 106122

InitialComputation 3 239 191176

InitialComputation 3 240 135289

InitialComputation 3 241 130924

InitialComputation 3 242 96637

InitialComputation 3 243 85845

InitialComputation 3 244 82113

InitialComputation 3 245 59138

InitialComputation 3 246 29810

InitialComputation 3 247 7081

InitialComputation 3 248 1628

InitialComputation 3 249 1289

InitialComputation 3 250 483

InitialComputation 3 251 168

InitialComputation 4 0 68

InitialComputation 4 1 67

InitialComputation 4 2 69

InitialComputation 4 3 48

InitialComputation 4 4 54

InitialComputation 4 5 100

InitialComputation 4 6 66

InitialComputation 4 7 50

InitialComputation 4 8 69

InitialComputation 4 9 51

InitialComputation 4 10 52

InitialComputation 4 11 67

InitialComputation 4 12 52

InitialComputation 4 13 109

InitialComputation 4 14 72

InitialComputation 4 15 52

InitialComputation 4 16 52

InitialComputation 4 17 54

InitialComputation 4 18 47

InitialComputation 4 19 59

InitialComputation 4 20 55

InitialComputation 4 21 66

InitialComputation 4 22 78

InitialComputation 4 23 63

InitialComputation 4 24 54

InitialComputation 4 25 49

InitialComputation 4 26 70

InitialComputation 4 27 57

