mode breakdown step partitionid runtime
2.Internal InitialComputation 3 253 51292
2.Internal WorkStealingComputation 3 253 180
2.Internal InitialComputation 3 254 33054
2.Internal WorkStealingComputation 3 254 23212
2.Internal InitialComputation 3 255 56475
2.Internal WorkStealingComputation 3 255 35
2.Internal InitialComputation 3 256 24573
2.Internal WorkStealingComputation 3 256 21490
2.Internal InitialComputation 3 257 47255
2.Internal WorkStealingComputation 3 257 233
2.Internal InitialComputation 3 258 33536
2.Internal WorkStealingComputation 3 258 10681
2.Internal InitialComputation 3 259 31333
2.Internal WorkStealingComputation 3 259 10459
2.Internal InitialComputation 3 260 40534
2.Internal WorkStealingComputation 3 260 1506
2.Internal InitialComputation 3 261 49238
2.Internal WorkStealingComputation 3 261 1467
2.Internal InitialComputation 3 262 31445
2.Internal WorkStealingComputation 3 262 10447
2.Internal InitialComputation 3 263 27428
2.Internal WorkStealingComputation 3 263 24060
2.Internal InitialComputation 3 264 36241
2.Internal WorkStealingComputation 3 264 20016
2.Internal InitialComputation 3 265 8053
2.Internal WorkStealingComputation 3 265 48469
2.Internal InitialComputation 3 266 9643
2.Internal WorkStealingComputation 3 266 36421
2.Internal InitialComputation 3 267 7700
2.Internal WorkStealingComputation 3 267 39820
2.Internal InitialComputation 3 268 7397
2.Internal WorkStealingComputation 3 268 36851
2.Internal InitialComputation 3 269 14445
2.Internal WorkStealingComputation 3 269 27361
2.Internal InitialComputation 3 270 41990
2.Internal WorkStealingComputation 3 270 48
2.Internal InitialComputation 3 271 50644
2.Internal WorkStealingComputation 3 271 42
2.Internal InitialComputation 3 272 3230
2.Internal WorkStealingComputation 3 272 38665
2.Internal InitialComputation 3 273 32300
2.Internal WorkStealingComputation 3 273 19179
2.Internal InitialComputation 3 274 18508
2.Internal WorkStealingComputation 3 274 37755
2.Internal InitialComputation 3 275 2105
2.Internal WorkStealingComputation 3 275 54407
2.Internal InitialComputation 3 276 1514
2.Internal WorkStealingComputation 3 276 44552
2.Internal InitialComputation 3 277 1393
2.Internal WorkStealingComputation 3 277 46125
2.Internal InitialComputation 3 278 197
2.Internal WorkStealingComputation 3 278 44052
2.Internal InitialComputation 3 279 152
2.Internal WorkStealingComputation 3 279 41649
2.Internal InitialComputation 4 0 62
2.Internal WorkStealingComputation 4 0 272310
2.Internal InitialComputation 4 1 42
2.Internal WorkStealingComputation 4 1 340921
2.Internal InitialComputation 4 2 50
2.Internal WorkStealingComputation 4 2 299471
2.Internal InitialComputation 4 3 62
2.Internal WorkStealingComputation 4 3 439403
2.Internal InitialComputation 4 4 64
2.Internal WorkStealingComputation 4 4 595867
2.Internal InitialComputation 4 5 49
2.Internal WorkStealingComputation 4 5 473853
2.Internal InitialComputation 4 6 52
2.Internal WorkStealingComputation 4 6 511986
2.Internal InitialComputation 4 7 47
2.Internal WorkStealingComputation 4 7 402535
2.Internal InitialComputation 4 8 45
2.Internal WorkStealingComputation 4 8 303756
2.Internal InitialComputation 4 9 41
2.Internal WorkStealingComputation 4 9 335767
2.Internal InitialComputation 4 10 55
2.Internal WorkStealingComputation 4 10 272306
2.Internal InitialComputation 4 11 176
2.Internal WorkStealingComputation 4 11 340734
2.Internal InitialComputation 4 12 43
2.Internal WorkStealingComputation 4 12 299310
2.Internal InitialComputation 4 13 48
2.Internal WorkStealingComputation 4 13 439302
2.Internal InitialComputation 4 14 43
2.Internal WorkStealingComputation 4 14 595705
2.Internal InitialComputation 4 15 53
2.Internal WorkStealingComputation 4 15 473851
2.Internal InitialComputation 4 16 53
2.Internal WorkStealingComputation 4 16 511982
2.Internal InitialComputation 4 17 46
2.Internal WorkStealingComputation 4 17 402582
2.Internal InitialComputation 4 18 86
2.Internal WorkStealingComputation 4 18 303626
2.Internal InitialComputation 4 19 44
2.Internal WorkStealingComputation 4 19 335765
2.Internal InitialComputation 4 20 50
2.Internal WorkStealingComputation 4 20 272310
2.Internal InitialComputation 4 21 178
2.Internal WorkStealingComputation 4 21 340736
2.Internal InitialComputation 4 22 42
2.Internal WorkStealingComputation 4 22 299369
2.Internal InitialComputation 4 23 49
2.Internal WorkStealingComputation 4 23 439302
2.Internal InitialComputation 4 24 43
2.Internal WorkStealingComputation 4 24 595706
2.Internal InitialComputation 4 25 51
2.Internal WorkStealingComputation 4 25 473851
2.Internal InitialComputation 4 26 53
2.Internal WorkStealingComputation 4 26 511935
2.Internal InitialComputation 4 27 54
2.Internal WorkStealingComputation 4 27 402518
2.Internal InitialComputation 4 28 88
2.Internal WorkStealingComputation 4 28 303703
2.Internal InitialComputation 4 29 46
2.Internal WorkStealingComputation 4 29 335765
2.Internal InitialComputation 4 30 55
2.Internal WorkStealingComputation 4 30 272306
2.Internal InitialComputation 4 31 164
2.Internal WorkStealingComputation 4 31 340756
2.Internal InitialComputation 4 32 46
2.Internal WorkStealingComputation 4 32 299308
2.Internal InitialComputation 4 33 48
2.Internal WorkStealingComputation 4 33 439294
2.Internal InitialComputation 4 34 59
2.Internal WorkStealingComputation 4 34 595661
2.Internal InitialComputation 4 35 67
2.Internal WorkStealingComputation 4 35 473840
2.Internal InitialComputation 4 36 65
2.Internal WorkStealingComputation 4 36 511878
2.Internal InitialComputation 4 37 57
2.Internal WorkStealingComputation 4 37 402515
2.Internal InitialComputation 4 38 50
2.Internal WorkStealingComputation 4 38 303742
2.Internal InitialComputation 4 39 63
2.Internal WorkStealingComputation 4 39 335744
2.Internal InitialComputation 4 40 61
2.Internal WorkStealingComputation 4 40 272301
2.Internal InitialComputation 4 41 178
2.Internal WorkStealingComputation 4 41 340741
2.Internal InitialComputation 4 42 53
2.Internal WorkStealingComputation 4 42 299228
2.Internal InitialComputation 4 43 48
2.Internal WorkStealingComputation 4 43 439366
2.Internal InitialComputation 4 44 52
2.Internal WorkStealingComputation 4 44 595669
2.Internal InitialComputation 4 45 56
2.Internal WorkStealingComputation 4 45 473847
2.Internal InitialComputation 4 46 57
2.Internal WorkStealingComputation 4 46 511932
2.Internal InitialComputation 4 47 53
2.Internal WorkStealingComputation 4 47 402518
2.Internal InitialComputation 4 48 93
2.Internal WorkStealingComputation 4 48 303694
2.Internal InitialComputation 4 49 52
2.Internal WorkStealingComputation 4 49 335756
2.Internal InitialComputation 4 50 55
2.Internal WorkStealingComputation 4 50 272305
2.Internal InitialComputation 4 51 134
2.Internal WorkStealingComputation 4 51 340786
2.Internal InitialComputation 4 52 45
2.Internal WorkStealingComputation 4 52 299367
2.Internal InitialComputation 4 53 44
2.Internal WorkStealingComputation 4 53 439325
2.Internal InitialComputation 4 54 50
2.Internal WorkStealingComputation 4 54 595761
2.Internal InitialComputation 4 55 55
2.Internal WorkStealingComputation 4 55 473846
2.Internal InitialComputation 4 56 44
2.Internal WorkStealingComputation 4 56 511946
2.Internal InitialComputation 4 57 45
2.Internal WorkStealingComputation 4 57 402525
2.Internal InitialComputation 4 58 42
2.Internal WorkStealingComputation 4 58 303740
2.Internal InitialComputation 4 59 39
2.Internal WorkStealingComputation 4 59 335768
2.Internal InitialComputation 4 60 44
2.Internal WorkStealingComputation 4 60 272315
2.Internal InitialComputation 4 61 154
2.Internal WorkStealingComputation 4 61 340760
2.Internal InitialComputation 4 62 37
2.Internal WorkStealingComputation 4 62 299418
2.Internal InitialComputation 4 63 42
2.Internal WorkStealingComputation 4 63 439309
2.Internal InitialComputation 4 64 41
2.Internal WorkStealingComputation 4 64 595783
2.Internal InitialComputation 4 65 56
2.Internal WorkStealingComputation 4 65 473849
2.Internal InitialComputation 4 66 44
2.Internal WorkStealingComputation 4 66 511980
2.Internal InitialComputation 4 67 42
2.Internal WorkStealingComputation 4 67 402528
2.Internal InitialComputation 4 68 37
2.Internal WorkStealingComputation 4 68 303745
2.Internal InitialComputation 4 69 38
2.Internal WorkStealingComputation 4 69 335771
2.Internal InitialComputation 4 70 46
2.Internal WorkStealingComputation 4 70 272315
2.Internal InitialComputation 4 71 123
2.Internal WorkStealingComputation 4 71 340790
2.Internal InitialComputation 4 72 40
2.Internal WorkStealingComputation 4 72 299313
2.Internal InitialComputation 4 73 42
2.Internal WorkStealingComputation 4 73 439302
2.Internal InitialComputation 4 74 42
2.Internal WorkStealingComputation 4 74 595782
2.Internal InitialComputation 4 75 43
2.Internal WorkStealingComputation 4 75 473855
2.Internal InitialComputation 4 76 38
2.Internal WorkStealingComputation 4 76 511988
2.Internal InitialComputation 4 77 54
2.Internal WorkStealingComputation 4 77 402497
2.Internal InitialComputation 4 78 38
2.Internal WorkStealingComputation 4 78 303743
2.Internal InitialComputation 4 79 48
2.Internal WorkStealingComputation 4 79 335763
2.Internal InitialComputation 4 80 48
2.Internal WorkStealingComputation 4 80 272311
2.Internal InitialComputation 4 81 185
2.Internal WorkStealingComputation 4 81 340728
2.Internal InitialComputation 4 82 36
2.Internal WorkStealingComputation 4 82 299464
2.Internal InitialComputation 4 83 41
2.Internal WorkStealingComputation 4 83 439302
2.Internal InitialComputation 4 84 40
2.Internal WorkStealingComputation 4 84 595772
2.Internal InitialComputation 4 85 45
2.Internal WorkStealingComputation 4 85 473856
2.Internal InitialComputation 4 86 41
2.Internal WorkStealingComputation 4 86 511985
2.Internal InitialComputation 4 87 42
2.Internal WorkStealingComputation 4 87 402527
2.Internal InitialComputation 4 88 44
2.Internal WorkStealingComputation 4 88 303714
2.Internal InitialComputation 4 89 40
2.Internal WorkStealingComputation 4 89 335764
2.Internal InitialComputation 4 90 51
2.Internal WorkStealingComputation 4 90 272312
2.Internal InitialComputation 4 91 168
2.Internal WorkStealingComputation 4 91 340744
2.Internal InitialComputation 4 92 38
2.Internal WorkStealingComputation 4 92 299280
2.Internal InitialComputation 4 93 42
2.Internal WorkStealingComputation 4 93 439300
2.Internal InitialComputation 4 94 38
2.Internal WorkStealingComputation 4 94 595772
2.Internal InitialComputation 4 95 47
2.Internal WorkStealingComputation 4 95 473854
2.Internal InitialComputation 4 96 66
2.Internal WorkStealingComputation 4 96 511871
2.Internal InitialComputation 4 97 66
2.Internal WorkStealingComputation 4 97 402500
2.Internal InitialComputation 4 98 42
2.Internal WorkStealingComputation 4 98 303716
2.Internal InitialComputation 4 99 53
2.Internal WorkStealingComputation 4 99 335753
2.Internal InitialComputation 4 100 41
2.Internal WorkStealingComputation 4 100 272315
2.Internal InitialComputation 4 101 154
2.Internal WorkStealingComputation 4 101 340757
2.Internal InitialComputation 4 102 40
2.Internal WorkStealingComputation 4 102 299278
2.Internal InitialComputation 4 103 74
2.Internal WorkStealingComputation 4 103 439256
2.Internal InitialComputation 4 104 39
2.Internal WorkStealingComputation 4 104 595745
2.Internal InitialComputation 4 105 48
2.Internal WorkStealingComputation 4 105 473856
2.Internal InitialComputation 4 106 45
2.Internal WorkStealingComputation 4 106 511992
2.Internal InitialComputation 4 107 43
2.Internal WorkStealingComputation 4 107 402524
2.Internal InitialComputation 4 108 40
2.Internal WorkStealingComputation 4 108 303719
2.Internal InitialComputation 4 109 76
2.Internal WorkStealingComputation 4 109 335781
2.Internal InitialComputation 4 110 51
2.Internal WorkStealingComputation 4 110 272313
2.Internal InitialComputation 4 111 124
2.Internal WorkStealingComputation 4 111 340788
2.Internal InitialComputation 4 112 40
2.Internal WorkStealingComputation 4 112 299278
2.Internal InitialComputation 4 113 57
2.Internal WorkStealingComputation 4 113 439405
2.Internal InitialComputation 4 114 88
2.Internal WorkStealingComputation 4 114 595697
2.Internal InitialComputation 4 115 94
2.Internal WorkStealingComputation 4 115 473804
2.Internal InitialComputation 4 116 72
2.Internal WorkStealingComputation 4 116 511885
2.Internal InitialComputation 4 117 51
2.Internal WorkStealingComputation 4 117 402588
2.Internal InitialComputation 4 118 83
2.Internal WorkStealingComputation 4 118 303640
2.Internal InitialComputation 4 119 46
2.Internal WorkStealingComputation 4 119 335759
2.Internal InitialComputation 4 120 53
2.Internal WorkStealingComputation 4 120 272313
2.Internal InitialComputation 4 121 61
2.Internal WorkStealingComputation 4 121 340711
2.Internal InitialComputation 4 122 37
2.Internal WorkStealingComputation 4 122 299417
2.Internal InitialComputation 4 123 42
2.Internal WorkStealingComputation 4 123 439300
2.Internal InitialComputation 4 124 43
2.Internal WorkStealingComputation 4 124 595706
2.Internal InitialComputation 4 125 69
2.Internal WorkStealingComputation 4 125 473830
2.Internal InitialComputation 4 126 80
2.Internal WorkStealingComputation 4 126 511990
2.Internal InitialComputation 4 127 48
2.Internal WorkStealingComputation 4 127 402582
2.Internal InitialComputation 4 128 40
2.Internal WorkStealingComputation 4 128 303839
2.Internal InitialComputation 4 129 1136
2.Internal WorkStealingComputation 4 129 334731
2.Internal InitialComputation 4 130 52
2.Internal WorkStealingComputation 4 130 272313
2.Internal InitialComputation 4 131 211
2.Internal WorkStealingComputation 4 131 340700
2.Internal InitialComputation 4 132 41
2.Internal WorkStealingComputation 4 132 299470
2.Internal InitialComputation 4 133 41
2.Internal WorkStealingComputation 4 133 439289
2.Internal InitialComputation 4 134 43
2.Internal WorkStealingComputation 4 134 595741
2.Internal InitialComputation 4 135 74
2.Internal WorkStealingComputation 4 135 473833
2.Internal InitialComputation 4 136 77
2.Internal WorkStealingComputation 4 136 511992
2.Internal InitialComputation 4 137 294
2.Internal WorkStealingComputation 4 137 402346
2.Internal InitialComputation 4 138 324
2.Internal WorkStealingComputation 4 138 303555
2.Internal InitialComputation 4 139 366
2.Internal WorkStealingComputation 4 139 335428
2.Internal InitialComputation 4 140 337
2.Internal WorkStealingComputation 4 140 272030
2.Internal InitialComputation 4 141 490
2.Internal WorkStealingComputation 4 141 340519
2.Internal InitialComputation 4 142 616
2.Internal WorkStealingComputation 4 142 298674
2.Internal InitialComputation 4 143 343
2.Internal WorkStealingComputation 4 143 439025
2.Internal InitialComputation 4 144 380
2.Internal WorkStealingComputation 4 144 595517
2.Internal InitialComputation 4 145 394
2.Internal WorkStealingComputation 4 145 473512
2.Internal InitialComputation 4 146 679
2.Internal WorkStealingComputation 4 146 511392
2.Internal InitialComputation 4 147 376
2.Internal WorkStealingComputation 4 147 402251
2.Internal InitialComputation 4 148 928
2.Internal WorkStealingComputation 4 148 302942
2.Internal InitialComputation 4 149 1091
2.Internal WorkStealingComputation 4 149 334776
